grade,area,axis,content_number,content_text,source_year
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,33,"Derecho de la niñez a crecer, aprender y desarrollarse plenamente en un ambiente sano: desafíos actuales.",2026
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,34,Acciones comunitarias que promueven el Compromiso Ambiental Intergeneracional. Art. 41 de la Constitución Nacional y Ley 27.621.,2026
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,35,Biodiversidad local y regional: protección de especies autóctonas y reconocimiento de especies exóticas.,2026
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,36,"Acciones comunitarias para cuidar el ambiente: huertas, producciones agroecológicas, campañas y jornadas de limpieza.",2026
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,37,"Prácticas para un futuro sostenible: reducción, reciclaje y reutilización de materiales de la vida cotidiana.",2026
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,38,"Educación alimentaria y nutricional: alimentación saludable, segura y sostenible.",2026
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,39,Reflexión sobre los hábitos de consumo y su impacto en el ambiente.,2026
5,"Saberes, Vidas y Mundos",Educación Ambiental Integral,40,Participación en proyectos escolares y comunitarios vinculados con el derecho a un ambiente sano.,2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,41,Ciudadanía digital democrática: respeto a la diversidad y prevención de violencia y discriminación.,2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,42,Reconocimiento de derechos y responsabilidades en la ciudadanía digital.,2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,43,Privacidad e intimidad en línea: distinción entre información pública y privada.,2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,44,Criterios para buscar y seleccionar información confiable en internet.,2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,45,"Inteligencia artificial en la vida cotidiana: usos, beneficios, limitaciones, posibles sesgos y riesgos.",2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,46,"Creación de contenidos digitales con fines educativos, expresivos y creativos.",2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,47,"Identificación de vulneraciones de derechos en línea: ciberacoso, grooming y delitos informáticos.",2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,48,"Acceso, uso y producción de contenidos en entornos digitales escolares.",2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,49,Alfabetización mediática: análisis crítico y reflexión sobre mensajes en medios digitales.,2026
5,"Saberes, Vidas y Mundos",Educación y Cultura Digital,50,"Participación activa, creativa, colaborativa y respetuosa en entornos digitales.",2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",1,Convivencia escolar y social: resolución de conflictos a través del diálogo y la argumentación.,2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",2,"Reconocimiento, respeto y valoración de la diversidad de identidades personales y proyectos de vida individuales y colectivos.",2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",3,Convención sobre los Derechos del Niño y Convención sobre los Derechos de las Personas con Discapacidad: principios y aplicación cotidiana.,2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",4,Reconocimiento de derechos y garantías de la Constitución Nacional desde la práctica cotidiana y la importancia de su respeto.,2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",5,"Sistema democrático: participación, elecciones, libertad de expresión y derecho al reclamo.",2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",6,Normas de convivencia: construcción colectiva y sentido para la vida comunitaria. Seguridad vial.,2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",7,Reconocimiento de situaciones de vulneración de derechos y herramientas institucionales para su resolución.,2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",8,Rol del Estado en la garantía de derechos: instituciones y mecanismos de protección.,2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",9,Historia reciente y luchas sociales en la construcción de la ciudadanía.,2026
6,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",10,Proyectos cooperativos y solidarios como formas de participación activa en la comunidad: cooperativas y mutuales escolares.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,11,Reconocimiento de la diversidad cultural presente en la escuela y la comunidad.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,12,Exploración de formas de organización familiar y comunitaria en distintas culturas y momentos históricos.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,13,"Prácticas culturales en la alimentación, el juego, el cuidado y las celebraciones.",2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,14,Saberes y lenguas de los pueblos originarios presentes en el territorio provincial.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,15,Valoración del aporte de las comunidades migrantes a la vida social y cultural local.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,16,"Narrativas, relatos y tradiciones orales como formas de transmisión cultural.",2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,17,Reconocimiento de estereotipos culturales y promoción del respeto intercultural.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,18,Conocimiento de expresiones artísticas vinculadas con diferentes cosmovisiones.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,19,Diversidad de religiones y creencias: respeto por las distintas formas de espiritualidad.,2026
6,"Saberes, Vidas y Mundos",Educación Intercultural,20,Participación en proyectos que recuperen saberes comunitarios y promuevan el diálogo intercultural.,2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,21,"Valoración de la afectividad en los vínculos, la verbalización de sentimientos y el diálogo en paridad.",2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,22,Reconocimiento de la diversidad e identificación de prejuicios y sentimientos discriminatorios o desvalorizantes.,2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,23,"Diálogo y reflexión sobre situaciones cotidianas de maltrato, abuso, violencia, discriminación y acoso entre pares.",2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,24,"Equidad de género: distribución de tareas, roles, trato y oportunidades.",2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,25,Identificación de estereotipos de género en la vida cotidiana y reflexión sobre sus efectos.,2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,26,Diversidad familiar y vínculos afectivos: reconocimiento y respeto por las diferencias.,2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,27,Derecho a la intimidad propia y ajena y herramientas de autoprotección ante interacciones que molestan o dañan. Acoso entre pares.,2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,28,Derecho a recibir información clara y confiable sobre el cuidado del cuerpo.,2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,29,"Cambios corporales, emocionales y sentimientos en la preadolescencia; mandatos sobre masculinidad y feminidad.",2026
6,"Saberes, Vidas y Mundos",Educación Sexual Integral,30,Identificación de indicadores de violencia de género y herramientas para solicitar asesoramiento y protección. Ley 27.234.,2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,31,Relaciones entre naturaleza y sociedad: desafíos de la convivencia ambiental.,2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,32,"Diversidad de bienes comunes naturales, culturales y sociales como patrimonio colectivo: cuidado, acceso equitativo y uso responsable.",2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,33,"Derecho de la niñez a crecer, aprender y desarrollarse plenamente en un ambiente sano: desafíos actuales.",2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,34,Acciones comunitarias que promueven el Compromiso Ambiental Intergeneracional. Art. 41 de la Constitución Nacional y Ley 27.621.,2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,35,Biodiversidad local y regional: protección de especies autóctonas y reconocimiento de especies exóticas.,2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,36,"Acciones comunitarias para cuidar el ambiente: huertas, producciones agroecológicas, campañas y jornadas de limpieza.",2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,37,"Prácticas para un futuro sostenible: reducción, reciclaje y reutilización de materiales de la vida cotidiana.",2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,38,"Educación alimentaria y nutricional: alimentación saludable, segura y sostenible.",2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,39,Reflexión sobre los hábitos de consumo y su impacto en el ambiente.,2026
6,"Saberes, Vidas y Mundos",Educación Ambiental Integral,40,Participación en proyectos escolares y comunitarios vinculados con el derecho a un ambiente sano.,2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,41,Ciudadanía digital democrática: respeto a la diversidad y prevención de violencia y discriminación.,2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,42,Reconocimiento de derechos y responsabilidades en la ciudadanía digital.,2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,43,Privacidad e intimidad en línea: distinción entre información pública y privada.,2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,44,Criterios para buscar y seleccionar información confiable en internet.,2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,45,"Inteligencia artificial en la vida cotidiana: usos, beneficios, limitaciones, posibles sesgos y riesgos.",2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,46,"Creación de contenidos digitales con fines educativos, expresivos y creativos.",2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,47,"Identificación de vulneraciones de derechos en línea: ciberacoso, grooming y delitos informáticos.",2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,48,"Acceso, uso y producción de contenidos en entornos digitales escolares.",2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,49,Alfabetización mediática: análisis crítico y reflexión sobre mensajes en medios digitales.,2026
6,"Saberes, Vidas y Mundos",Educación y Cultura Digital,50,"Participación activa, creativa, colaborativa y respetuosa en entornos digitales.",2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",1,Análisis ético de situaciones conflictivas considerando la diversidad de posturas y su construcción argumentativa.,2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",2,"La democracia como ordenamiento político y forma de vida: instituciones, normas y participación cotidiana.",2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",3,Los Derechos Humanos como construcción histórica resultante de luchas sociales en la historia reciente.,2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",4,Educación vial como posibilitadora de la convivencia en la vía pública para peatones y usuarios de transportes.,2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",5,Construcción normativa: implicancias y determinaciones en el proceso de construcción de ciudadanía.,2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",6,Identificación y reflexión sobre discursos sociales que naturalizan la desigualdad o la violencia.,2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",7,"Símbolos y prácticas que representan identidades grupales, locales, regionales y nacionales.",2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",8,Formas de organización ciudadana y su relación con la participación democrática.,2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",9,"Nociones de poder en las relaciones sociales, discursos cotidianos y conflictos escolares y sociales.",2026
7,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",10,"Fundamento y sentido de valores como justicia, igualdad, libertad, diversidad, solidaridad y paz.",2026
